funded_amnt,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,out_prncp,total_pymnt,term,grade,emp_title_2,emp_length_2,home_ownership,verification_status,issue_d_2,purpose_2,addr_state,time,pub_rec_2,Default
8400.0,6.24,105000.0,14.79,0.0,0.0,13.0,16133.0,17.1,21.0,0.0,9228.139607, 36 months,A,5,1,MORTGAGE,Source Verified,3,0,MO,9680.0,0,0
4200.0,5.32,142800.0,5.9,0.0,1.0,19.0,6445.0,3.5,40.0,0.0,4290.838285, 36 months,A,5,1,MORTGAGE,Not Verified,3,2,CA,8766.0,0,0
24000.0,18.45,110000.0,7.35,0.0,0.0,14.0,15712.0,34.1,17.0,21641.58,5574.96, 60 months,D,5,2,RENT,Source Verified,1,0,CA,2101.0,0,0
4000.0,20.89,66000.0,4.03,0.0,0.0,9.0,17951.0,79.8,31.0,3511.76,747.76, 36 months,D,5,1,MORTGAGE,Not Verified,0,2,SC,6788.0,0,0
25000.0,21.18,72000.0,25.48,0.0,0.0,8.0,5132.0,96.8,29.0,13191.47,24526.17, 60 months,E,5,2,RENT,Verified,2,0,ME,5235.0,0,0
20000.0,8.49,85000.0,24.89,0.0,0.0,9.0,12215.0,52.7,30.0,0.0,12216.91, 36 months,B,5,1,OWN,Source Verified,1,0,FL,10714.0,1,1
20000.0,19.92,60000.0,15.26,0.0,2.0,23.0,8189.0,20.2,49.0,18748.06,2227.39, 36 months,D,5,2,MORTGAGE,Source Verified,0,0,FL,3621.0,0,0
25000.0,6.71,130000.0,25.27,0.0,1.0,21.0,40958.0,69.1,37.0,17217.61,9214.12, 36 months,A,5,1,MORTGAGE,Source Verified,3,0,CA,7000.0,0,0
9975.0,5.32,90000.0,14.39,0.0,0.0,8.0,9863.0,45.9,13.0,0.0,10556.16456, 36 months,A,5,2,RENT,Source Verified,3,1,MA,6362.0,0,0
12000.0,12.99,52000.0,18.3,0.0,1.0,9.0,15314.0,40.5,13.0,440.42,14172.55, 36 months,C,5,1,MORTGAGE,Not Verified,2,0,NY,5266.0,0,0
24000.0,9.16,85000.0,28.67,0.0,2.0,13.0,11162.0,52.4,18.0,10928.3,18081.91, 60 months,B,5,2,OWN,Not Verified,2,0,MI,8310.0,0,0
26500.0,15.02,130000.0,2.79,0.0,0.0,5.0,4582.0,39.2,27.0,24966.96,3109.37, 60 months,C,5,0,RENT,Source Verified,0,0,CA,6119.0,0,0
22450.0,19.92,35000.0,18.11,0.0,0.0,6.0,5348.0,41.8,19.0,19568.26,5012.89, 36 months,D,5,1,MORTGAGE,Verified,0,1,NM,4352.0,0,0
1700.0,14.65,40000.0,17.01,0.0,0.0,12.0,9896.0,62.6,13.0,0.0,1965.585263, 36 months,C,5,2,RENT,Source Verified,3,0,CA,4414.0,0,0
8000.0,20.0,72000.0,0.42,0.0,1.0,9.0,396.0,1.0,23.0,5841.5,3545.5, 36 months,D,0,1,MORTGAGE,Source Verified,3,2,SC,12298.0,0,0
9000.0,10.99,127000.0,30.97,0.0,1.0,21.0,20940.0,29.0,22.0,0.0,9324.38, 36 months,B,5,1,MORTGAGE,Source Verified,3,1,TN,7153.0,2,0
10000.0,7.26,54000.0,10.36,0.0,0.0,7.0,17931.0,66.7,19.0,0.0,10990.36595, 36 months,A,5,2,OWN,Source Verified,1,1,WI,14550.0,0,0
12000.0,8.46,30000.0,17.16,0.0,0.0,7.0,17987.0,34.7,13.0,9898.03,2644.49, 36 months,A,5,2,RENT,Source Verified,1,1,NJ,7000.0,0,0
6000.0,10.72,20000.0,7.56,0.0,0.0,5.0,5901.0,42.1,11.0,5570.06,583.35, 36 months,B,0,1,RENT,Source Verified,0,0,NC,4109.0,0,0
10000.0,5.31,30000.0,16.08,0.0,0.0,8.0,7123.0,22.1,11.0,7646.91,2702.85, 36 months,A,5,0,RENT,Not Verified,1,1,TX,11353.0,0,0
8400.0,8.49,36000.0,26.97,0.0,1.0,13.0,6044.0,37.0,22.0,0.0,9324.310283, 36 months,B,5,1,MORTGAGE,Not Verified,1,1,TX,7061.0,1,0
9000.0,10.75,80000.0,10.04,0.0,1.0,6.0,3915.0,71.2,18.0,868.68,9690.83, 36 months,B,5,2,RENT,Source Verified,3,2,TX,3501.0,0,0
3000.0,17.99,45000.0,4.61,0.0,0.0,3.0,5597.0,52.3,5.0,0.0,3304.003501, 36 months,D,5,0,RENT,Source Verified,3,2,NJ,4536.0,0,0
8000.0,6.89,55000.0,24.38,0.0,0.0,21.0,25277.0,28.6,38.0,0.0,8871.985690000001, 36 months,A,5,1,MORTGAGE,Source Verified,3,0,TN,7854.0,0,0
25000.0,6.46,95000.0,23.57,0.0,0.0,18.0,34023.0,83.8,52.0,23096.23,2279.37, 36 months,A,5,1,MORTGAGE,Source Verified,0,0,OH,9649.0,0,0
9600.0,16.14,25000.0,4.56,0.0,0.0,3.0,3118.0,62.4,8.0,8302.7,2001.36, 36 months,C,5,0,MORTGAGE,Source Verified,0,0,NM,3409.0,0,0
10000.0,6.46,36000.0,8.33,0.0,0.0,10.0,7818.0,30.0,15.0,9493.69,609.03, 36 months,A,5,1,RENT,Not Verified,3,1,CA,5266.0,0,0
8000.0,11.49,48000.0,17.7,0.0,0.0,18.0,6723.0,77.3,44.0,0.0,9481.583337, 36 months,B,5,0,MORTGAGE,Source Verified,3,0,VA,5813.0,0,0
20000.0,14.52,84000.0,14.89,0.0,0.0,10.0,14002.0,60.0,26.0,17838.46,4196.69, 60 months,C,5,2,RENT,Not Verified,1,0,FL,8066.0,1,0
6850.0,15.99,75000.0,10.51,0.0,0.0,5.0,11703.0,82.0,8.0,2240.21,6248.63, 36 months,C,5,1,RENT,Source Verified,3,0,NJ,11110.0,0,0
2800.0,7.21,55000.0,10.93,0.0,0.0,9.0,11163.0,27.5,11.0,2301.74,604.87, 36 months,A,5,2,RENT,Not Verified,1,0,MT,3440.0,0,0
27000.0,7.84,70000.0,17.57,0.0,0.0,11.0,25095.0,57.2,15.0,25130.73,2650.56, 60 months,A,5,1,MORTGAGE,Source Verified,0,0,NJ,5358.0,0,0
20000.0,11.55,48000.0,19.8,0.0,0.0,15.0,20800.0,31.1,25.0,17126.62,3996.1, 36 months,B,5,2,MORTGAGE,Source Verified,0,2,CA,4901.0,0,0
15000.0,11.48,60000.0,20.12,0.0,0.0,12.0,16847.0,52.8,29.0,0.0,7327.14, 36 months,B,5,2,RENT,Verified,2,1,TX,5844.0,0,1
22000.0,12.61,77000.0,9.87,0.0,1.0,13.0,3498.0,20.2,42.0,0.0,23677.03211, 60 months,C,5,1,MORTGAGE,Not Verified,2,1,MD,6301.0,0,0
19200.0,15.41,67000.0,23.73,0.0,0.0,21.0,16393.0,74.2,37.0,0.0,9108.13, 60 months,D,5,1,MORTGAGE,Source Verified,1,1,NY,4717.0,1,1
10000.0,22.45,45000.0,11.17,0.0,1.0,17.0,14458.0,64.8,42.0,4989.29,10561.7, 60 months,F,5,2,RENT,Verified,1,2,MD,7670.0,1,0
7000.0,10.49,59000.0,7.55,0.0,1.0,9.0,142.0,0.6,14.0,0.0,4420.72, 36 months,B,5,1,MORTGAGE,Verified,3,0,CA,5692.0,0,1
8000.0,6.89,54000.0,7.47,0.0,2.0,12.0,8825.0,31.9,29.0,0.0,8597.173201000001, 36 months,A,5,2,OWN,Not Verified,3,0,NY,4567.0,0,0
20000.0,10.49,62000.0,19.53,0.0,1.0,10.0,22041.0,36.9,15.0,0.0,20007.58, 36 months,B,5,1,RENT,Not Verified,2,0,HI,15281.0,0,0
16000.0,11.99,75000.0,27.87,0.0,0.0,14.0,40432.0,55.9,21.0,14834.02,4647.15, 60 months,F,5,2,RENT,Source Verified,1,1,CA,10380.0,0,0
7000.0,13.49,52500.0,20.96,0.0,1.0,13.0,6502.0,18.1,14.0,0.0,7761.684586, 36 months,C,5,2,RENT,Source Verified,3,0,PA,2405.0,0,0
5000.0,9.43,13000.0,6.0,0.0,0.0,2.0,2202.0,31.5,13.0,3749.22,1594.86, 36 months,B,5,2,RENT,Verified,2,2,WY,4352.0,0,0
8000.0,13.59,112000.0,24.62,0.0,0.0,14.0,11162.0,89.3,25.0,5684.41,3256.04, 36 months,C,5,1,RENT,Source Verified,3,2,RI,9649.0,0,0
35000.0,13.58,80000.0,11.27,0.0,1.0,8.0,14834.0,52.4,10.0,0.0,6188.25, 36 months,C,5,1,MORTGAGE,Source Verified,1,1,MA,3318.0,0,0
10000.0,16.14,45000.0,18.11,0.0,1.0,14.0,36800.0,60.7,48.0,9337.86,1047.84, 36 months,C,5,1,MORTGAGE,Verified,0,0,KY,5082.0,0,0
8000.0,5.32,120000.0,6.51,0.0,0.0,10.0,9365.0,73.2,13.0,5256.89,3140.24, 36 months,A,5,0,OWN,Not Verified,3,1,IL,4383.0,0,0
18000.0,22.39,52000.0,25.78,0.0,0.0,8.0,12053.0,82.0,11.0,0.0,8474.6, 60 months,E,5,1,RENT,Source Verified,2,1,KS,5784.0,0,1
5000.0,10.75,29000.0,14.9,0.0,0.0,12.0,6723.0,44.2,31.0,480.37,5379.64, 36 months,B,5,2,RENT,Source Verified,3,0,GA,6939.0,1,0
7225.0,14.49,100000.0,14.72,0.0,0.0,5.0,3173.0,63.5,32.0,0.0,8531.765392, 36 months,C,0,1,RENT,Source Verified,2,0,MA,11110.0,0,0
8425.0,8.59,45000.0,23.36,0.0,1.0,13.0,21424.0,70.7,26.0,0.0,9371.13169, 36 months,A,5,1,RENT,Verified,3,1,MA,7000.0,0,0
7500.0,5.32,35000.0,8.88,0.0,0.0,6.0,7139.0,52.9,15.0,5131.36,2708.22, 36 months,A,5,2,MORTGAGE,Not Verified,3,1,NY,9830.0,0,0
17000.0,11.44,90000.0,15.96,0.0,0.0,8.0,15905.0,62.9,14.0,0.0,19299.83739, 60 months,B,5,0,MORTGAGE,Source Verified,3,1,NJ,7153.0,0,0
28000.0,8.46,140000.0,7.37,0.0,1.0,6.0,11974.0,77.3,14.0,23095.38,6157.34, 36 months,A,5,1,RENT,Source Verified,1,1,NJ,5692.0,0,0
15000.0,12.61,54000.0,22.87,0.0,0.0,6.0,1780.0,29.3,16.0,11763.42,4512.89, 36 months,C,5,1,MORTGAGE,Source Verified,1,0,TX,4748.0,0,0
28000.0,8.39,92000.0,27.0,0.0,0.0,18.0,35265.0,60.3,42.0,13100.57,20028.2, 60 months,B,5,2,MORTGAGE,Not Verified,2,0,IL,6635.0,0,0
7000.0,5.32,62000.0,10.84,0.0,0.0,9.0,318.0,1.5,15.0,626.61,6954.66, 36 months,A,5,1,MORTGAGE,Not Verified,3,2,PA,7945.0,0,0
12000.0,12.62,57000.0,9.73,0.0,0.0,8.0,11180.0,54.0,18.0,8177.46,5248.86, 36 months,C,5,2,RENT,Source Verified,3,0,TX,10806.0,1,0
7500.0,11.98,56000.0,10.18,0.0,0.0,3.0,1912.0,45.5,6.0,5868.44,2231.38, 36 months,B,5,0,OWN,Source Verified,1,2,AR,6849.0,0,0
9650.0,7.89,40000.0,23.31,0.0,1.0,4.0,29704.0,84.0,10.0,893.81,9958.8, 36 months,A,5,1,MORTGAGE,Verified,3,1,CA,7458.0,0,0
6600.0,18.99,55200.0,22.59,0.0,0.0,12.0,12889.0,94.1,19.0,703.16,7975.74, 36 months,D,5,1,RENT,Source Verified,3,0,TX,6301.0,0,0
3000.0,12.98,104000.0,6.89,0.0,1.0,2.0,7475.0,99.7,3.0,0.0,3024.875, 36 months,B,5,2,RENT,Source Verified,3,0,NY,9649.0,0,0
8000.0,5.32,31000.0,26.52,0.0,0.0,8.0,199.0,2.6,37.0,0.0,8243.08, 36 months,A,5,2,MORTGAGE,Not Verified,1,2,MO,8827.0,0,0
10000.0,15.05,150000.0,0.72,0.0,0.0,4.0,4642.0,34.4,6.0,8549.61,2837.14, 60 months,C,4,1,OWN,Source Verified,3,0,KY,5966.0,0,0
5000.0,8.46,42000.0,24.54,0.0,0.0,11.0,4147.0,16.1,13.0,4378.8,774.65, 36 months,A,5,2,RENT,Verified,0,1,IL,5082.0,0,0
8500.0,12.73,40000.0,18.11,0.0,0.0,7.0,2893.0,30.5,13.0,7706.97,1174.27, 36 months,B,5,1,MORTGAGE,Not Verified,0,1,WY,4262.0,1,0
35000.0,11.06,140000.0,15.36,0.0,0.0,12.0,11162.0,42.8,29.0,2565.93,5597.25, 36 months,B,5,2,RENT,Source Verified,0,1,NY,5662.0,0,0
10675.0,15.99,30000.0,14.88,0.0,0.0,9.0,9116.0,47.2,18.0,0.0,7110.78, 36 months,C,0,1,MORTGAGE,Verified,3,0,UT,9557.0,1,1
5425.0,19.99,17000.0,9.75,0.0,1.0,11.0,5000.0,75.8,22.0,0.0,7254.670786, 36 months,E,5,1,RENT,Verified,3,2,CT,5478.0,0,0
35000.0,11.47,144000.0,20.58,0.0,0.0,18.0,11162.0,68.0,52.0,2274.29,6188.25, 36 months,B,4,2,MORTGAGE,Source Verified,1,1,IL,10441.0,1,0
10000.0,11.8,43605.0,10.27,0.0,0.0,13.0,12010.0,20.0,28.0,9627.03,628.27, 60 months,B,0,1,MORTGAGE,Source Verified,0,1,TN,10561.0,0,0
6000.0,14.03,54996.0,19.68,0.0,0.0,21.0,8867.0,37.1,27.0,5308.98,1021.12, 36 months,C,5,1,MORTGAGE,Source Verified,1,0,NC,5205.0,0,1
6500.0,11.99,66000.0,24.53,0.0,1.0,7.0,11162.0,96.2,23.0,0.0,6746.35, 36 months,C,5,2,MORTGAGE,Source Verified,2,0,IL,8157.0,0,0
20000.0,8.49,66000.0,9.59,0.0,1.0,3.0,16839.0,53.0,20.0,0.0,21175.23, 36 months,B,5,1,MORTGAGE,Source Verified,2,1,TX,14428.0,0,0
16950.0,14.49,85000.0,28.52,0.0,0.0,10.0,2446.0,37.6,24.0,0.0,7031.37, 36 months,C,5,0,RENT,Verified,3,2,LA,5235.0,0,1
30575.0,11.99,32000.0,43.24,0.0,0.0,16.0,14867.0,57.6,20.0,0.0,15650.54, 60 months,G,5,2,RENT,Verified,3,0,FL,5478.0,0,1
6000.0,9.75,80000.0,21.79,0.0,0.0,9.0,17637.0,52.0,18.0,0.0,6941.135268999999, 36 months,B,4,1,MORTGAGE,Not Verified,2,2,TN,6240.0,1,0
35000.0,9.93,80000.0,16.75,0.0,0.0,15.0,13749.0,14.7,25.0,2565.93,9613.23, 60 months,B,5,2,MORTGAGE,Source Verified,3,0,GA,8614.0,0,0
5000.0,6.49,83000.0,29.64,0.0,0.0,11.0,12931.0,61.6,33.0,0.0,5443.54313, 36 months,A,5,2,MORTGAGE,Not Verified,1,2,IL,5478.0,0,0
30000.0,11.06,84000.0,20.47,0.0,0.0,14.0,20027.0,36.3,23.0,25661.99,5879.69, 36 months,B,5,2,RENT,Not Verified,0,0,CO,10653.0,0,0
30000.0,14.47,89000.0,21.59,0.0,0.0,11.0,24725.0,39.0,48.0,27875.06,4208.16, 60 months,C,5,1,MORTGAGE,Not Verified,0,1,TX,5358.0,0,0
7200.0,9.75,58000.0,18.73,0.0,1.0,20.0,7869.0,35.9,35.0,0.0,8210.553409999999, 36 months,B,5,2,RENT,Source Verified,2,0,FL,5478.0,0,0
12000.0,13.06,26000.0,10.57,0.0,1.0,7.0,6108.0,55.5,13.0,6380.34,6524.71, 36 months,C,5,2,OWN,Source Verified,1,1,TX,4536.0,0,0
35000.0,21.45,70000.0,8.4,0.0,0.0,13.0,15315.0,41.4,24.0,0.0,6188.25, 60 months,D,5,1,RENT,Verified,3,0,CA,13514.0,0,0
19200.0,11.99,56000.0,24.05,0.0,0.0,7.0,18918.0,93.7,31.0,0.0,21086.8132, 60 months,C,5,2,MORTGAGE,Not Verified,3,1,TN,4870.0,0,0
35000.0,14.47,130000.0,14.93,0.0,0.0,10.0,40439.0,48.0,13.0,2565.93,3556.42, 36 months,C,5,2,RENT,Source Verified,0,1,CA,2222.0,0,0
15000.0,11.55,44000.0,39.85,0.0,0.0,7.0,41348.0,95.9,11.0,13937.97,1475.38, 36 months,B,5,1,MORTGAGE,Verified,0,1,CO,5662.0,0,0
10000.0,11.98,100000.0,11.21,0.0,0.0,16.0,8292.0,46.1,29.0,7314.21,3639.24, 36 months,B,5,1,RENT,Not Verified,3,1,NY,7000.0,0,0
30000.0,11.47,66000.0,27.21,0.0,1.0,11.0,11162.0,100.0,29.0,1946.57,6188.25, 36 months,B,5,1,MORTGAGE,Verified,1,0,KY,9922.0,0,0
15000.0,14.07,62000.0,16.52,0.0,1.0,15.0,9952.0,39.2,22.0,10669.81,5944.34, 36 months,C,5,2,RENT,Not Verified,2,1,MD,6240.0,2,0
16000.0,12.79,66000.0,7.64,0.0,0.0,6.0,5301.0,37.9,20.0,0.0,18037.91104, 36 months,C,5,2,RENT,Source Verified,3,2,CA,14336.0,2,0
15000.0,11.05,96000.0,19.51,0.0,0.0,7.0,13783.0,72.5,18.0,12080.69,3913.1, 36 months,B,5,2,MORTGAGE,Source Verified,1,0,WA,4323.0,0,0
35000.0,13.56,100000.0,15.6,0.0,0.0,7.0,32286.0,77.6,9.0,2565.93,5618.64, 60 months,C,5,1,RENT,Source Verified,1,0,NV,6666.0,0,0
18000.0,8.38,80000.0,19.54,0.0,1.0,13.0,24217.0,40.7,26.0,0.0,19167.73, 36 months,B,5,2,MORTGAGE,Not Verified,1,0,KY,5509.0,0,0
12750.0,18.99,85000.0,2.96,0.0,0.0,8.0,2922.0,31.8,12.0,0.0,15498.39395, 36 months,D,5,2,MORTGAGE,Verified,3,1,MO,4748.0,1,0
2000.0,10.56,37793.0,33.82,0.0,0.0,10.0,12047.0,77.7,18.0,1608.34,519.39, 36 months,B,5,1,OWN,Not Verified,1,2,WA,6788.0,0,0
4000.0,18.45,12444.0,11.57,0.0,0.0,5.0,1405.0,36.0,9.0,3384.03,1012.49, 36 months,D,0,1,MORTGAGE,Verified,1,0,GA,4201.0,0,0
31500.0,22.39,63000.0,21.31,0.0,0.0,12.0,5198.0,69.3,17.0,20008.61,26270.82, 60 months,E,5,2,RENT,Source Verified,2,0,MD,5235.0,0,0
24900.0,10.9,66000.0,17.11,0.0,0.0,12.0,19202.0,57.7,34.0,21628.75,5371.34, 60 months,B,5,1,MORTGAGE,Verified,2,0,TX,8249.0,0,0
15000.0,10.08,49992.0,20.67,0.0,0.0,12.0,9031.0,28.1,16.0,13547.51,1929.92, 36 months,B,3,0,RENT,Source Verified,0,0,KY,4717.0,0,0
8800.0,11.98,40000.0,23.19,0.0,1.0,15.0,9293.0,50.2,18.0,6436.43,3234.82, 36 months,B,5,1,RENT,Verified,3,1,PA,2709.0,0,0
10000.0,21.45,86000.0,19.44,0.0,0.0,5.0,8974.0,98.6,10.0,0.0,1899.64, 60 months,D,5,2,RENT,Not Verified,3,2,NY,6119.0,0,1
31225.0,14.07,100000.0,13.98,0.0,0.0,17.0,27610.0,50.9,30.0,24601.05,9565.52, 36 months,C,5,1,OWN,Verified,1,2,NJ,6543.0,0,0
16800.0,7.56,46000.0,8.71,0.0,0.0,14.0,21727.0,40.1,24.0,15962.95,1039.04, 36 months,A,0,1,OWN,Source Verified,3,2,CA,4748.0,0,0
10500.0,18.99,75000.0,14.75,0.0,0.0,12.0,6131.0,37.8,18.0,6631.4,7875.12, 60 months,D,5,0,MORTGAGE,Source Verified,3,2,NC,6028.0,2,0
2200.0,13.49,89000.0,10.9,0.0,2.0,11.0,2247.0,28.8,40.0,0.0,1640.65, 36 months,C,5,2,MORTGAGE,Source Verified,3,0,MO,3774.0,1,1
25000.0,16.99,58000.0,17.86,0.0,0.0,23.0,8775.0,24.4,32.0,0.0,11210.14, 60 months,D,5,1,MORTGAGE,Verified,1,0,MI,8919.0,0,1
15000.0,16.91,60000.0,15.02,0.0,0.0,3.0,0.0,0.0,23.0,12643.0,3710.66, 36 months,C,5,2,RENT,Verified,1,0,CA,7092.0,0,0
16000.0,15.41,70000.0,21.52,0.0,1.0,14.0,17123.0,83.9,15.0,0.0,13032.0, 60 months,D,5,2,RENT,Not Verified,3,1,MA,3593.0,0,1
10000.0,7.84,39000.0,13.32,0.0,0.0,5.0,6482.0,72.0,13.0,9001.08,1239.63, 36 months,A,0,1,RENT,Source Verified,0,1,DE,3379.0,0,0
6000.0,11.49,100000.0,12.12,0.0,0.0,7.0,3178.0,51.3,14.0,0.0,2562.21, 36 months,B,5,1,RENT,Source Verified,3,2,MI,6331.0,0,1
25000.0,19.92,53000.0,25.84,0.0,1.0,12.0,8872.0,34.7,22.0,24503.43,1253.31, 60 months,D,5,1,MORTGAGE,Source Verified,3,2,AZ,5358.0,0,0
9600.0,9.75,49000.0,17.51,0.0,0.0,9.0,6104.0,41.2,25.0,0.0,11064.60098, 36 months,B,5,2,RENT,Verified,2,2,AZ,9437.0,1,0
25600.0,13.49,105000.0,13.02,0.0,2.0,9.0,5256.0,29.4,20.0,16564.36,15292.99, 60 months,C,3,1,MORTGAGE,Source Verified,3,0,OH,6543.0,2,0
10000.0,15.02,66000.0,12.07,0.0,1.0,12.0,10619.0,37.1,26.0,9657.22,693.17, 60 months,C,5,2,MORTGAGE,Source Verified,0,0,NC,5205.0,0,0
33600.0,14.99,94000.0,23.49,0.0,0.0,19.0,30458.0,30.5,45.0,21504.18,21731.48, 60 months,C,5,2,MORTGAGE,Source Verified,3,0,IL,5875.0,0,0
13475.0,11.99,108000.0,21.6,0.0,0.0,15.0,24281.0,38.4,31.0,2565.93,10815.71, 60 months,B,5,1,MORTGAGE,Source Verified,3,0,AZ,5388.0,0,0
6725.0,13.49,70000.0,9.72,0.0,0.0,10.0,16822.0,41.8,22.0,1317.23,6840.66, 36 months,C,5,1,RENT,Source Verified,2,0,CA,15067.0,0,0
25000.0,12.73,45000.0,32.37,0.0,0.0,8.0,14185.0,54.3,10.0,21463.97,5016.98, 36 months,B,0,1,OWN,Verified,0,2,NY,8096.0,0,0
20000.0,7.89,62000.0,28.94,0.0,0.0,15.0,21799.0,52.8,43.0,0.0,21850.14721, 36 months,A,5,2,MORTGAGE,Verified,3,1,OR,7397.0,0,0
13475.0,7.84,66000.0,14.96,0.0,0.0,11.0,13403.0,14.0,22.0,2565.93,3214.58, 60 months,A,5,0,MORTGAGE,Not Verified,0,0,FL,13575.0,0,0
30000.0,8.18,90000.0,14.08,0.0,1.0,12.0,21052.0,31.7,16.0,0.0,6188.25, 36 months,B,5,2,MORTGAGE,Source Verified,3,0,TX,10288.0,0,0
10000.0,13.58,60000.0,13.72,0.0,0.0,10.0,9984.0,58.7,16.0,0.0,10810.495190000001, 36 months,C,5,2,RENT,Source Verified,3,0,AZ,4840.0,1,0
20000.0,14.03,75000.0,20.22,0.0,0.0,14.0,14265.0,69.6,19.0,18067.52,3717.65, 60 months,C,0,1,MORTGAGE,Not Verified,1,1,MI,7366.0,0,0
5000.0,11.47,65000.0,32.81,0.0,1.0,9.0,7280.0,32.1,19.0,0.0,5774.7886100000005, 36 months,B,5,2,MORTGAGE,Source Verified,3,2,GA,8797.0,1,0
7000.0,13.99,91000.0,34.87,0.0,1.0,21.0,11162.0,80.0,43.0,0.0,7733.640001000001, 36 months,C,5,1,OWN,Source Verified,2,1,NC,10776.0,0,0
17475.0,5.32,66000.0,4.44,0.0,0.0,14.0,19382.0,26.4,31.0,523.77,18413.94, 36 months,A,5,1,OWN,Source Verified,2,2,NY,7458.0,0,0
25000.0,6.07,105000.0,14.05,0.0,0.0,8.0,5717.0,34.2,21.0,19168.99,6843.72, 36 months,A,5,2,RENT,Source Verified,1,2,CA,6788.0,0,0
9000.0,6.24,80000.0,14.55,0.0,0.0,11.0,9040.0,31.3,46.0,0.0,9888.849609, 36 months,A,5,2,MORTGAGE,Not Verified,1,1,PA,7000.0,0,0
7800.0,10.99,57000.0,5.81,0.0,0.0,15.0,437.0,4.3,32.0,0.0,8544.46, 36 months,B,5,2,RENT,Source Verified,3,0,NY,5600.0,1,0
21150.0,10.49,157400.0,8.86,0.0,0.0,14.0,17630.0,42.0,25.0,0.0,23472.94117, 36 months,B,5,2,MORTGAGE,Source Verified,2,0,TX,13394.0,0,0
3500.0,8.38,27000.0,6.98,0.0,0.0,8.0,1568.0,17.0,14.0,0.0,991.07, 36 months,B,0,1,MORTGAGE,Not Verified,1,2,WI,11506.0,0,1
13475.0,7.46,78600.0,20.29,0.0,0.0,13.0,11162.0,71.7,24.0,2565.93,7190.26, 60 months,A,5,1,MORTGAGE,Source Verified,1,1,MD,8004.0,0,0
12000.0,6.99,83000.0,10.32,0.0,0.0,10.0,13846.0,36.4,20.0,0.0,12959.25957, 36 months,A,5,1,OWN,Source Verified,3,1,KS,9072.0,0,0
5000.0,11.22,78000.0,28.26,0.0,0.0,15.0,11162.0,89.1,31.0,0.0,5905.477038, 36 months,B,5,1,MORTGAGE,Verified,1,2,FL,8249.0,0,0
21600.0,12.99,121000.0,8.88,0.0,2.0,7.0,9504.0,29.7,12.0,11450.28,16183.7, 60 months,C,5,1,MORTGAGE,Not Verified,3,2,MO,13455.0,1,0
6025.0,6.71,66000.0,12.3,0.0,0.0,15.0,21690.0,35.2,45.0,4470.79,1850.15, 36 months,A,5,2,MORTGAGE,Not Verified,2,0,MA,12479.0,0,0
16000.0,13.56,55000.0,10.78,0.0,0.0,4.0,15312.0,66.6,4.0,13762.53,3236.47, 36 months,C,5,2,RENT,Source Verified,0,1,NJ,3532.0,0,0
9000.0,19.03,65000.0,29.47,0.0,0.0,7.0,36438.0,99.0,14.0,0.0,9156.304345, 36 months,D,5,1,RENT,Source Verified,3,0,NJ,6178.0,0,0
30000.0,19.42,88000.0,20.95,0.0,1.0,11.0,10501.0,69.1,15.0,24039.34,9922.26, 36 months,D,5,1,RENT,Source Verified,1,2,WA,8188.0,0,0
8000.0,12.79,55000.0,29.5,0.0,2.0,23.0,14765.0,31.1,33.0,1819.61,7799.43, 36 months,C,5,2,RENT,Verified,3,0,CA,6635.0,1,0
16200.0,22.99,45000.0,32.27,0.0,0.0,7.0,9548.0,76.4,15.0,7526.5,18243.31, 60 months,F,5,2,RENT,Verified,3,0,MD,5539.0,0,0
4000.0,7.97,25000.0,14.59,0.0,0.0,11.0,3869.0,15.3,16.0,2664.05,1616.35, 36 months,A,0,1,RENT,Not Verified,3,2,WA,5539.0,0,0
14400.0,6.07,43940.0,6.42,0.0,0.0,13.0,8250.0,14.4,24.0,10658.62,4395.11, 36 months,A,5,1,MORTGAGE,Not Verified,2,1,TN,16040.0,0,0
13450.0,13.67,40000.0,15.24,0.0,0.0,17.0,14423.0,40.2,23.0,899.52,15535.93, 36 months,C,5,2,MORTGAGE,Verified,1,1,FL,6119.0,0,0
8000.0,7.99,40000.0,20.16,0.0,0.0,6.0,5539.0,53.7,11.0,1228.41,7766.91, 36 months,A,5,1,OWN,Source Verified,3,0,NC,7427.0,0,0
20000.0,9.16,85000.0,17.92,0.0,2.0,11.0,14124.0,21.0,22.0,632.46,22291.79, 36 months,B,5,1,MORTGAGE,Verified,2,2,OH,8888.0,1,0
6000.0,8.19,40000.0,14.46,0.0,0.0,6.0,1919.0,18.5,10.0,5703.79,374.37, 36 months,A,5,0,RENT,Not Verified,3,0,NY,2466.0,0,0
31000.0,15.49,95000.0,30.94,0.0,0.0,12.0,38975.0,65.7,28.0,24536.08,9672.03, 36 months,C,5,1,RENT,Source Verified,1,1,CA,5784.0,0,0
23000.0,15.02,150000.0,10.95,0.0,1.0,12.0,14059.0,69.3,25.0,21974.33,1556.68, 36 months,C,5,0,RENT,Not Verified,3,0,FL,5023.0,0,0
11175.0,23.99,45000.0,41.73,0.0,0.0,17.0,8989.0,30.6,24.0,1267.06,14451.32, 36 months,E,5,2,OWN,Source Verified,3,0,VA,7336.0,0,0
